chroma_id,movie_id,page_content,genres,director,title,year,doc_type
,1224,What historical drama depicts a young king leading his outnumbered troops to victory in battle while exploring themes of honor and leadership?,Drama|War,Kenneth Branagh,Henry V,1989,summary_semantic_query
,1225,"What movie explores the intense rivalry between two composers, one of whom feels overshadowed by the other's extraordinary talent?",Drama,Milo Forman,Amadeus,1984,full_plot_semantic_query
,1225,"What movie explores the intense rivalry between two composers, focusing on themes of jealousy and the struggle for recognition in 18th-century Vienna?",Drama,Milo Forman,Amadeus,1984,summary_semantic_query
,1226,What romantic comedy features an American man returning to Ireland to reclaim his family's farm and facing conflict over his wife's dowry?,Comedy|Romance,John Ford,The Quiet Man,1952,full_plot_semantic_query
,1226,What romantic comedy features an Irish-American man returning to his homeland to reclaim his family's farm and confronts a landowner to win his love's dowry?,Comedy|Romance,John Ford,The Quiet Man,1952,summary_semantic_query
,1227,What movie features a gangster who grapples with guilt after his friends are killed and struggles with his past while trying to reconnect with a lost love?,Crime|Drama|Thriller,Sergio Leone,Once Upon a Time in America,1984,full_plot_semantic_query
,1227,"What movie features a Jewish gangster reflecting on his life of crime, betrayal among friends, and a reunion that uncovers dark secrets from the past?",Crime|Drama|Thriller,Sergio Leone,Once Upon a Time in America,1984,summary_semantic_query
,1228,What movie features a boxer struggling with jealousy and personal relationships while navigating the challenges of his career and family life?,Drama,Martin Scorsese,Raging Bull,1980,full_plot_semantic_query
,1228,"What movie depicts the life of a troubled boxer dealing with jealousy, infidelity, and the psychological impact of fame?",Drama,Martin Scorsese,Raging Bull,1980,summary_semantic_query
,1230,What romantic comedy explores the complexities of love and relationships through the lens of a neurotic comedian reflecting on his past?,Comedy|Romance,Woody Allen,Annie Hall,1977,full_plot_semantic_query
,1230,What romantic comedy explores the complexities of love and neurosis through a man's reflections on his relationship with a quirky woman in New York?,Comedy|Romance,Woody Allen,Annie Hall,1977,summary_semantic_query
,1231,"What movie depicts the early days of American test pilots and astronauts during the Space Race, highlighting their ambitions, challenges, and the quest to break speed records?",Drama,Philip Kaufman,The Right Stuff,1983,full_plot_semantic_query
,1231,What movie depicts the challenges and sacrifices of early U.S. astronauts during the Space Race in the 1960s?,Drama,Philip Kaufman,The Right Stuff,1983,summary_semantic_query
,1234,What movie features a con artist teaming up with a retired grifter to pull off an elaborate scam against a dangerous crime boss during the Great Depression?,Comedy|Crime,George Roy Hill,The Sting,1973,full_plot_semantic_query
,1234,What movie features a grifter seeking revenge against a crime boss through an elaborate con involving a fake betting parlor?,Comedy|Crime,George Roy Hill,The Sting,1973,summary_semantic_query
,1235,What movie features a young man who stages fake suicides and forms a bond with an elderly woman who teaches him to appreciate life?,Comedy|Drama|Romance,Hal Ashby,Harold and Maude,1971,full_plot_semantic_query
,1235,What movie features a young man who is obsessed with death and forms a romantic relationship with an older woman who teaches him to appreciate life?,Comedy|Drama|Romance,Hal Ashby,Harold and Maude,1971,summary_semantic_query
,1236,"What movie features a young woman facing an unplanned pregnancy and a broken family, who finds an unexpected romance with a moody electronics repairman?",Comedy|Drama|Romance,Hal Hartley,Trust,1990,full_plot_semantic_query
,1236,What movie features a romance between two outsiders dealing with unplanned pregnancy and family issues?,Comedy|Drama|Romance,Hal Hartley,Trust,1990,summary_semantic_query
,1238,What movie features a corporate executive sent to a Scottish village to acquire land for a refinery but ends up conflicted about destroying the community he grows to love?,Comedy,Bill Forsyth,Local Hero,1983,full_plot_semantic_query
,1238,"What movie features a corporate executive who falls in love with a Scottish village while trying to acquire it for a refinery, only to face opposition from a local beachcomber?",Comedy,Bill Forsyth,Local Hero,1983,summary_semantic_query
,1240,What movie features a cyborg assassin sent back in time to kill a woman whose future son will lead a resistance against a self-aware artificial intelligence?,Action|Sci-Fi|Thriller,James Cameron,The Terminator,1984,full_plot_semantic_query
,1240,What is a sci-fi action movie where a soldier travels back in time to protect a woman destined to give birth to a future leader against a relentless cyborg assassin?,Action|Sci-Fi|Thriller,James Cameron,The Terminator,1984,summary_semantic_query
,1242,What movie depicts the struggles and bravery of one of the first all-black regiments in the Union Army during the Civil War?,Action|Drama|War,Edward Zwick,Glory,1989,full_plot_semantic_query
,1242,What movie depicts the struggles and bravery of one of the first all-black regiments during the American Civil War?,Action|Drama|War,Edward Zwick,Glory,1989,summary_semantic_query
,1244,What movie features a middle-aged writer navigating complicated relationships with younger women and his ex-wife while reflecting on life in New York City?,Comedy|Drama|Romance,Woody Allen,Manhattan,1979,full_plot_semantic_query
,1244,"What romantic comedy explores complex relationships and self-discovery in New York City, featuring a significant age gap and themes of infidelity?",Comedy|Drama|Romance,Woody Allen,Manhattan,1979,summary_semantic_query
,1245,What crime drama involves a mobster's right-hand man caught in a love triangle while navigating betrayal and loyalty during Prohibition?,Crime|Drama|Film-Noir|Thriller,Joel Coen,Miller's Crossing,1990,full_plot_semantic_query
,1245,"What crime drama explores themes of loyalty and betrayal among mobsters during Prohibition, featuring a character who fakes someone's death to protect them?",Crime|Drama|Film-Noir|Thriller,Joel Coen,Miller's Crossing,1990,summary_semantic_query
,1246,"What movie features a group of boys at a strict prep school who are inspired by their unconventional English teacher to pursue their passions, leading to tragic consequences?",Drama,Peter Weir,Dead Poets Society,1989,full_plot_semantic_query
,1246,"What movie features a group of students at a strict prep school who are inspired by their teacher to pursue their passions, leading to tragic consequences?",Drama,Peter Weir,Dead Poets Society,1989,summary_semantic_query
,1247,What movie features a young man who becomes involved in a complicated affair with an older woman and later tries to win back her daughter?,Comedy|Drama|Romance,Mike Nichols,The Graduate,1967,full_plot_semantic_query
,1247,What movie features a young man who becomes romantically involved with an older woman while struggling to find his identity after college?,Comedy|Drama|Romance,Mike Nichols,The Graduate,1967,summary_semantic_query
,1248,What film features a corrupt police captain who plants evidence to frame a drug enforcement officer while his wife is kidnapped?,Crime|Film-Noir|Thriller,Orson Welles,Touch of Evil,1958,full_plot_semantic_query
,1248,"What film features a drug enforcement official uncovering corruption in a border town, with themes of justice and moral ambiguity?",Crime|Film-Noir|Thriller,Orson Welles,Touch of Evil,1958,summary_semantic_query
,1250,What film features British POWs forced to build a railway bridge while dealing with conflict between their commandant and their own moral dilemmas?,Adventure|Drama|War,David Lean,The Bridge on the River Kwai,1957,full_plot_semantic_query
,1250,What war drama explores the conflict between duty and pride as British POWs are forced to build a railway bridge in a Japanese camp during World War II?,Adventure|Drama|War,David Lean,The Bridge on the River Kwai,1957,summary_semantic_query
,1252,What movie features a private investigator uncovering a murder conspiracy involving water rights and a complex family secret?,Crime|Film-Noir|Mystery|Thriller,Roman Polanski,Chinatown,1974,full_plot_semantic_query
,1252,What is a dark detective movie that involves a conspiracy over water rights and real estate in 1930s Los Angeles?,Crime|Film-Noir|Mystery|Thriller,Roman Polanski,Chinatown,1974,summary_semantic_query
,1253,What sci-fi movie features an alien who comes to Earth with a warning about humanity's violent tendencies and the potential for destruction?,Drama|Sci-Fi|Thriller,Robert Wise,The Day the Earth Stood Still,1951,full_plot_semantic_query
,1253,What sci-fi movie features an alien warning humanity about their violent nature and the consequences of technological advancements?,Drama|Sci-Fi|Thriller,Robert Wise,The Day the Earth Stood Still,1951,summary_semantic_query
,1254,"What movie features three men who go gold prospecting in the Sierra Madre mountains, leading to paranoia and betrayal among them?",Action|Adventure|Drama|Western,John Huston,The Treasure of the Sierra Madre,1948,full_plot_semantic_query
,1254,What movie depicts the descent into madness and betrayal among gold prospectors in the Sierra Madre mountains?,Action|Adventure|Drama|Western,John Huston,The Treasure of the Sierra Madre,1948,summary_semantic_query
